,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,renovation,lat,long,yr_built
292,360000.0,4,2.5,2160,9528,2.0,No,No,3,9,No,47.3341,-122.255,1992
293,580000.0,4,3.0,3280,11060,2.0,No,No,3,8,No,47.5399,-122.181,1986
294,550000.0,3,2.0,1970,4166,2.0,No,Yes,5,8,No,47.5717,-122.375,1929
295,879000.0,4,2.5,3360,22111,2.0,No,No,3,10,No,47.5951,-122.01700000000001,1994
296,265000.0,3,2.0,1320,8959,1.0,No,No,3,7,No,47.3536,-122.14399999999999,1993
297,446500.0,3,2.5,2650,7286,2.0,No,No,3,8,No,47.5084,-122.154,1990
298,404000.0,3,1.5,2030,8880,1.0,No,No,3,7,No,47.5586,-122.311,1963
299,267500.0,3,1.75,1590,11914,1.0,No,Yes,3,7,No,47.4427,-122.274,1957
300,3075000.0,4,5.0,4550,18641,1.0,Yes,Yes,3,10,No,47.6053,-122.07700000000001,2002
301,335000.0,3,2.5,2440,7632,2.0,No,No,3,8,No,47.3494,-122.301,1998
302,576000.0,3,2.5,1940,9000,1.0,No,No,4,7,No,47.6933,-122.39299999999999,1948
303,208633.0,3,2.5,2040,3810,2.0,No,No,3,8,No,47.3537,-122.0,2006
304,315000.0,3,2.25,2200,8750,1.0,No,No,4,7,No,47.476000000000006,-122.337,1964
305,725000.0,3,1.75,1920,3300,1.0,No,No,4,8,No,47.6239,-122.29799999999999,1913
306,550000.0,4,2.75,1800,7750,1.0,No,No,4,8,No,47.7776,-122.384,1965
307,610750.0,4,2.25,2180,7297,2.0,No,No,3,8,No,47.6459,-122.05799999999999,1984
308,550700.0,2,1.0,1010,5000,1.5,No,No,4,6,No,47.6692,-122.29700000000001,1908
309,665000.0,4,2.75,3320,10574,2.0,No,No,5,8,No,47.5376,-122.18,1960
310,834000.0,4,2.5,2370,4000,1.5,No,Yes,5,8,No,47.601000000000006,-122.294,1928
311,201000.0,5,1.75,1660,78408,1.5,No,No,3,6,No,47.528999999999996,-121.837,1915
312,2384000.0,5,2.5,3650,9050,2.0,No,Yes,5,10,No,47.6345,-122.367,1921
313,1384000.0,4,3.25,4290,12103,1.0,No,Yes,3,11,No,47.5503,-122.102,1997
314,1400000.0,4,3.25,4290,12103,1.0,No,Yes,3,11,No,47.5503,-122.102,1997
315,305000.0,4,2.25,1950,7700,1.0,No,No,3,8,No,47.4441,-122.125,1979
316,487000.0,3,2.0,2590,14052,1.0,No,No,5,8,No,47.7357,-122.333,1948
317,390000.0,3,2.5,1930,64904,1.0,No,No,4,8,No,47.346000000000004,-122.15700000000001,1988
318,548000.0,2,1.0,1470,3864,1.0,No,No,4,7,No,47.6638,-122.345,1916
319,268750.0,4,1.0,800,8775,1.0,No,No,3,6,No,47.48,-122.336,1943
320,819900.0,5,2.75,3150,7119,2.0,No,No,3,9,No,47.6759,-122.15100000000001,2013
321,520000.0,3,2.25,2030,16200,2.0,No,No,3,8,No,47.5162,-122.057,1984
322,230000.0,3,2.0,1450,11204,1.0,No,No,3,7,No,47.2639,-122.25200000000001,2003
323,240000.0,3,1.75,1510,10248,1.0,No,No,3,7,No,47.2929,-122.37100000000001,1969
324,232000.0,2,1.0,1240,12092,1.0,No,No,3,6,Yes,47.4957,-122.352,1922
325,240500.0,2,1.0,1240,12092,1.0,No,No,3,6,Yes,47.4957,-122.352,1922
326,274975.0,3,2.5,3030,45004,2.0,No,No,3,9,No,47.7721,-122.09299999999999,1987
327,740000.0,4,2.0,2050,4400,1.5,No,No,4,9,No,47.644,-122.319,1922
328,186375.0,3,1.0,1000,7636,1.0,No,No,2,7,No,47.472,-122.344,1952
329,790000.0,3,2.25,2370,10289,1.0,No,No,4,9,No,47.592,-122.166,1977
330,880000.0,4,3.5,2800,6750,2.0,No,No,3,9,Yes,47.669,-122.275,1951
331,279000.0,6,1.75,2240,11180,2.0,No,No,4,7,No,47.42,-122.323,1955
332,295000.0,3,2.0,1810,10530,1.0,No,Yes,3,8,No,47.1913,-122.012,1991
333,640000.0,2,1.0,1070,5000,1.0,No,No,3,7,No,47.6666,-122.331,1924
334,940000.0,4,2.0,2490,9525,2.0,No,No,5,9,No,47.5639,-122.21700000000001,1968
335,260000.0,4,2.5,1960,5238,2.0,No,No,3,7,No,47.3483,-122.052,2003
336,559900.0,3,2.75,2930,5569,1.0,No,No,3,9,No,47.7648,-122.164,2004
337,791500.0,4,2.0,1510,3500,1.5,No,No,5,7,No,47.6794,-122.35700000000001,1911
338,265000.0,3,1.75,1420,8250,1.0,No,No,3,7,No,47.7535,-122.354,1954
339,245000.0,3,1.75,1740,11547,1.0,No,No,3,7,No,47.4945,-122.22,1954
340,485000.0,4,1.75,2560,43995,2.0,No,No,4,7,No,47.6945,-122.09299999999999,1962
341,684000.0,4,3.5,3040,8414,2.0,No,No,3,9,No,47.5222,-122.15700000000001,2010
342,425000.0,3,1.75,2500,6840,1.0,No,No,3,8,No,47.7222,-122.32,1957
343,309600.0,4,1.75,1275,20000,1.0,No,No,4,6,No,47.3796,-122.49,1991
344,552250.0,4,2.5,2580,5823,2.0,No,No,3,8,No,47.5374,-121.875,2002
345,165000.0,4,1.0,1000,7134,1.0,No,No,3,6,No,47.4897,-122.24,1943
346,239900.0,4,1.0,1000,7134,1.0,No,No,3,6,No,47.4897,-122.24,1943
347,320000.0,2,1.0,1070,32633,1.0,No,No,4,6,No,47.4716,-122.07799999999999,1930
348,206600.0,3,2.0,1390,13464,1.0,No,No,4,7,No,47.3581,-122.17299999999999,1987
349,387000.0,4,1.75,2500,7690,1.0,No,No,3,7,No,47.7713,-122.307,1973
350,299000.0,1,0.75,560,12120,1.0,No,No,3,4,No,47.675,-121.854,1967
351,855000.0,4,2.75,2270,10460,2.0,No,No,3,9,No,47.5603,-122.22200000000001,1965
352,315000.0,3,1.0,1900,14400,1.0,No,No,4,7,No,47.4147,-122.337,1954
353,437500.0,2,1.0,990,3120,1.0,No,Yes,5,7,No,47.68,-122.353,1907
354,252000.0,4,1.5,1550,19800,1.0,No,No,4,7,No,47.3117,-122.27,1969
355,375000.0,4,1.75,2200,7475,1.0,No,No,5,7,No,47.543,-122.28,1955
356,300000.0,4,2.5,1910,4862,2.0,No,No,3,7,No,47.3607,-122.03399999999999,2005
357,420000.0,4,1.0,1750,9600,1.5,No,No,4,7,No,47.5759,-122.137,1954
358,900000.0,3,1.0,1330,77972,1.0,No,No,3,7,Yes,47.6891,-122.15899999999999,1928
359,679900.0,3,2.5,2440,5750,2.0,No,Yes,3,9,No,47.565,-122.381,2000
360,463000.0,3,2.5,1640,29970,2.0,No,No,3,7,No,47.6359,-121.97399999999999,1992
361,380000.0,5,2.5,2760,11340,2.0,No,No,4,9,No,47.4769,-122.141,1978
362,329500.0,4,2.5,1820,7912,2.0,No,No,3,7,No,47.3845,-122.029,1994
363,604950.0,3,2.5,2110,5608,1.0,No,No,3,8,No,47.6743,-122.184,2013
364,795000.0,5,2.5,3040,9570,1.0,No,Yes,4,8,No,47.5651,-122.164,1966
365,465000.0,3,2.0,1840,40438,2.0,No,No,3,7,No,47.4853,-121.709,1994
366,673000.0,4,2.5,2990,10400,2.0,No,No,3,9,No,47.4508,-122.359,2002
367,810000.0,4,2.5,3520,15420,2.0,No,No,3,10,No,47.6375,-122.016,1991
368,785000.0,4,2.75,2440,69415,1.0,No,No,4,8,No,47.5944,-122.042,1989
369,338000.0,4,3.0,2090,7500,1.0,No,No,3,7,No,47.4888,-122.182,1986
370,280000.0,3,2.25,1430,7222,2.0,No,No,3,7,No,47.5112,-122.19,1993
371,315000.0,4,2.25,2180,10754,1.0,No,No,5,7,No,47.7711,-122.34100000000001,1954
372,530000.0,4,2.25,2180,10754,1.0,No,No,5,7,No,47.7711,-122.34100000000001,1954
373,380000.0,5,3.0,3450,9914,2.0,No,No,3,9,No,47.2813,-122.345,2004
374,297000.0,3,2.25,1450,7562,2.0,No,No,3,7,No,47.5038,-122.189,1994
375,730000.0,4,2.5,3230,7331,2.0,No,No,3,10,No,47.5823,-121.97,2004
376,450000.0,3,1.75,1640,13500,1.0,No,No,3,7,No,47.7164,-122.304,1940
377,275000.0,3,3.0,1590,7750,1.0,No,No,3,7,No,47.3624,-122.045,1997
378,595000.0,4,2.0,2020,2849,2.0,No,No,3,7,No,47.6831,-122.329,1960
379,435000.0,3,1.5,1300,3348,1.5,No,No,3,7,Yes,47.592,-122.307,1904
380,270000.0,2,1.5,1380,209959,1.0,No,No,1,6,No,47.7461,-122.195,1954
381,950000.0,3,3.0,4040,14338,2.0,No,No,3,10,No,47.7268,-122.06,1986
382,389000.0,4,2.25,2130,5337,2.0,No,No,3,7,No,47.7237,-121.959,2001
383,560000.0,4,2.25,2550,7800,1.0,No,No,3,8,No,47.6283,-122.095,1968
384,1350000.0,5,3.5,4800,14984,2.0,No,Yes,3,11,No,47.5543,-122.148,1998
385,799000.0,4,2.25,2510,11585,2.0,No,No,4,8,No,47.5483,-122.226,1969
386,365500.0,3,2.0,1410,9600,1.0,No,No,4,7,No,47.7591,-122.146,1983
387,252350.0,3,2.0,1650,7352,1.0,No,No,3,7,No,47.4612,-122.169,1979
388,403950.0,4,2.5,2120,13780,2.0,No,No,3,8,No,47.4987,-122.365,1993
389,385000.0,4,1.5,2040,10726,1.0,No,No,3,7,No,47.772,-122.35799999999999,1954
390,345000.0,4,1.0,1550,7620,1.5,No,No,3,7,No,47.5287,-122.35,1957
391,490000.0,3,2.75,1980,3128,2.0,No,No,4,9,No,47.6109,-122.11399999999999,1979
392,330000.0,3,2.5,1600,26977,2.0,No,No,3,8,No,47.7736,-121.90100000000001,2005
393,927000.0,4,2.75,3300,12090,2.0,No,No,3,8,No,47.6294,-122.21799999999999,1953
394,1118000.0,4,2.5,3840,16619,2.0,No,Yes,4,10,No,47.5634,-122.213,1983
395,330000.0,2,1.0,1220,10000,1.0,No,No,5,7,No,47.7405,-122.241,1950
396,530000.0,5,2.25,2720,8800,1.0,No,No,4,7,No,47.5976,-122.118,1958
397,365000.0,4,2.0,1940,25600,1.0,No,No,1,8,No,47.5722,-122.12899999999999,1962
398,378750.0,3,2.5,2160,3000,1.5,No,No,3,7,Yes,47.5644,-122.289,1909
399,269900.0,4,1.75,1530,8750,1.5,No,No,4,7,No,47.4556,-122.15700000000001,1968
400,557000.0,3,3.5,1710,2096,2.0,No,No,3,8,No,47.6055,-122.305,2008
401,360000.0,4,1.75,3730,16980,1.0,No,No,4,7,No,47.1775,-122.022,1974
402,352000.0,2,1.0,940,5000,1.0,No,No,4,7,No,47.6879,-122.385,1937
403,437000.0,3,2.5,1750,22357,2.0,No,No,3,8,No,47.4807,-121.779,1994
404,322500.0,4,2.5,1820,6753,2.0,No,No,3,7,No,47.3845,-122.03200000000001,1994
405,650000.0,3,3.25,1510,2000,2.0,No,No,3,9,No,47.5815,-122.402,2001
406,450000.0,3,2.0,1290,1213,3.0,No,No,3,8,No,47.6609,-122.344,2001
407,278500.0,3,2.0,1570,5250,1.0,No,No,3,7,No,47.3163,-122.18799999999999,1998
408,364950.0,4,2.5,1930,6957,2.0,No,No,3,8,No,47.4309,-122.191,1995
409,840000.0,4,3.5,2840,40139,1.0,No,Yes,4,10,No,47.401,-122.02600000000001,1986
410,268000.0,3,2.5,1550,8134,2.0,No,No,3,7,No,47.403999999999996,-122.191,1991
411,517534.0,2,1.0,833,143947,1.0,No,No,3,5,No,47.3889,-122.48200000000001,2006
412,632925.0,3,2.5,2990,32239,2.0,No,No,4,8,No,47.7718,-122.095,1978
413,577500.0,3,2.5,2000,7251,2.0,No,No,3,9,No,47.7067,-122.2,1995
414,339000.0,4,1.5,2390,7480,1.5,No,Yes,3,7,No,47.504,-122.227,1920
415,570000.0,3,1.75,2910,37461,1.0,No,No,4,7,No,47.7015,-122.164,1967
416,563500.0,4,1.75,2085,174240,1.0,No,No,3,7,No,47.5753,-121.95,1964
417,423000.0,4,2.25,2200,9351,1.0,No,No,5,7,No,47.7448,-122.333,1962
418,355000.0,3,2.25,1860,5028,2.0,No,No,3,8,No,47.7318,-121.98200000000001,2012
419,1550000.0,5,4.25,6070,171626,2.0,No,No,3,12,No,47.5954,-121.95,1999
420,482000.0,2,1.0,950,3960,1.0,No,No,3,7,No,47.6885,-122.337,1941
421,625000.0,3,1.75,1600,9135,1.0,No,No,5,7,No,47.5724,-122.179,1955
422,538000.0,3,2.5,2250,11632,2.0,No,No,3,8,No,47.5272,-122.169,1988
423,380000.0,3,2.5,2280,10255,2.0,No,No,4,8,No,47.4334,-122.161,1985
424,375000.0,2,1.0,940,5120,1.0,No,No,3,7,No,47.6073,-122.30799999999999,1909
425,245000.0,3,2.5,1530,8500,1.0,No,No,5,7,No,47.3592,-122.046,1996
426,310000.0,5,1.75,2190,27260,1.0,No,No,4,7,Yes,47.4546,-122.337,1947
427,1300000.0,3,2.0,2350,15021,1.0,No,No,4,8,No,47.6408,-122.219,1976
428,397000.0,4,2.0,1440,7680,1.0,No,No,3,7,No,47.7245,-122.2,1971
429,365000.0,3,2.5,2200,4052,2.0,No,No,3,8,No,47.4362,-122.178,2005
430,328500.0,4,3.0,2290,8250,2.0,No,No,3,9,No,47.3739,-122.156,1990
431,988000.0,4,3.0,4040,19700,2.0,No,No,3,11,No,47.7205,-122.12700000000001,1987
432,1000000.0,4,2.5,2610,3277,1.5,No,No,5,8,No,47.6636,-122.33,1922
433,237000.0,3,2.5,1490,2138,2.0,No,No,3,7,No,47.4324,-122.197,2005
434,525000.0,4,2.5,2450,5280,2.0,No,No,3,8,No,47.7734,-122.22399999999999,2003
435,749000.0,4,2.5,1710,9627,1.0,No,No,3,9,Yes,47.559,-122.164,1976
436,722500.0,5,2.5,4870,11800,2.0,No,No,3,10,No,47.633,-122.041,1983
437,843000.0,3,2.5,3130,8750,2.0,No,No,3,10,No,47.6954,-122.103,1991
438,438000.0,2,2.0,1270,1372,3.0,No,No,3,8,No,47.6776,-122.318,2000
439,578000.0,3,1.75,2120,10875,1.0,No,Yes,3,8,No,47.504,-122.382,1977
440,227950.0,3,1.5,1670,8230,1.0,No,No,5,7,No,47.2613,-122.255,1954
441,196000.0,3,2.25,2070,11576,2.0,No,No,3,7,No,47.3417,-122.271,1974
442,641000.0,2,1.0,1420,5332,1.0,No,No,3,8,No,47.6694,-122.275,1953
443,350000.0,3,1.5,1250,219978,1.0,No,No,4,6,No,47.4056,-121.955,1980
444,205000.0,3,1.0,940,7980,1.0,No,No,4,7,No,47.3838,-122.289,1960
445,400000.0,3,1.75,1920,9102,1.0,No,No,3,7,No,47.7487,-122.08200000000001,1968
446,1030000.0,3,2.5,3545,9816,1.0,No,No,3,10,No,47.5534,-122.07799999999999,2005
447,505000.0,3,2.0,1260,5460,1.0,No,No,3,7,No,47.7355,-122.18,1972
448,475000.0,5,2.5,2340,7200,1.0,No,No,3,7,No,47.7206,-122.211,1975
449,520000.0,3,2.25,2590,9263,1.0,No,No,5,8,No,47.7691,-122.262,1977
450,1450000.0,3,4.5,3970,24920,2.0,No,Yes,3,10,Yes,47.7183,-122.258,1977
451,333500.0,3,1.75,1220,9732,1.0,No,No,3,7,No,47.7736,-122.214,1965
452,232000.0,3,1.0,1400,10403,1.0,No,No,4,6,No,47.361999999999995,-122.029,1976
453,691100.0,3,2.75,2360,16117,1.0,No,No,4,8,No,47.5698,-122.12100000000001,1983
454,811000.0,3,1.75,1870,9897,1.0,No,No,4,8,No,47.5505,-122.221,1960
455,551000.0,3,2.5,2830,5802,2.0,No,No,3,9,No,47.7605,-122.234,2001
456,496500.0,3,2.5,2260,3640,2.0,No,No,3,8,No,47.7356,-122.15700000000001,1994
457,705000.0,3,3.0,1970,20978,2.0,Yes,Yes,4,9,No,47.3844,-122.43799999999999,1980
458,578000.0,4,2.5,3140,9225,1.0,No,Yes,5,9,No,47.4904,-122.226,1966
459,255000.0,3,1.75,1240,8659,1.0,No,No,5,7,No,47.3663,-122.089,1986
460,1050000.0,4,3.5,3450,7832,2.0,No,No,3,10,No,47.5637,-122.12299999999999,2007
461,348000.0,3,2.25,2570,8491,2.0,No,No,4,8,No,47.3759,-122.125,1989
462,230000.0,3,2.0,1510,3413,2.0,No,No,3,7,No,47.3912,-122.167,1985
463,359500.0,4,2.25,2390,11250,2.0,No,No,3,9,No,47.3305,-122.37100000000001,1988
464,330000.0,3,1.0,980,7000,1.0,No,No,3,6,No,47.7617,-122.35700000000001,1953
465,80000.0,1,0.75,430,5050,1.0,No,No,2,4,No,47.6499,-121.90899999999999,1912
466,465000.0,3,1.75,1480,6360,1.0,No,No,3,7,No,47.7311,-122.353,1954
467,325000.0,4,2.5,1850,7324,2.0,No,No,3,8,No,47.3701,-122.10700000000001,1997
468,340500.0,3,2.0,2270,28025,1.0,No,No,4,7,No,47.4857,-122.318,1947
469,342500.0,3,2.5,1810,5192,2.0,No,No,3,8,No,47.3724,-122.042,1993
470,290900.0,2,2.0,1610,17600,2.0,No,No,3,6,Yes,47.4855,-122.266,1930
471,868700.0,3,4.25,3840,6161,2.0,No,No,3,10,No,47.6336,-122.064,2000
472,1199000.0,4,2.75,4110,8400,2.0,No,Yes,3,9,Yes,47.717,-122.281,1928
473,1150000.0,4,3.25,4190,10259,2.0,No,No,3,11,No,47.6332,-122.066,2000
474,859900.0,4,2.75,3390,6298,2.0,No,No,3,9,No,47.5906,-122.06200000000001,2011
475,520000.0,4,2.25,1890,3006,2.0,No,No,3,7,No,47.5461,-121.99799999999999,2003
476,460000.0,3,2.5,1610,2527,2.0,No,Yes,3,9,No,47.5674,-122.29,2005
477,438924.0,3,1.5,1050,4590,1.0,No,No,3,7,No,47.6943,-122.29,1949
478,315000.0,2,1.0,630,6550,1.0,No,No,3,5,No,47.5486,-122.38,1918
479,590000.0,4,2.75,2910,10650,1.0,No,Yes,3,8,No,47.6658,-122.18799999999999,1975
480,378500.0,4,1.75,1700,8640,1.0,No,No,3,7,No,47.5772,-122.15299999999999,1955
481,328500.0,3,2.5,1950,8130,2.0,No,No,4,9,No,47.3875,-122.161,1990
482,849950.0,3,3.0,2990,9773,2.0,No,No,4,8,No,47.6344,-122.17399999999999,1973
483,525000.0,3,1.5,1350,6000,1.0,No,Yes,3,7,No,47.5275,-122.391,1950
484,1385000.0,4,3.25,4860,181319,2.5,No,No,3,9,No,47.6179,-122.005,1993
485,295000.0,4,2.5,2160,7725,1.0,No,No,4,8,No,47.3078,-122.37799999999999,1978
486,1067000.0,6,3.5,4860,11793,2.0,No,No,3,11,No,47.5521,-122.137,1998
487,207950.0,2,2.0,890,5000,1.0,No,No,3,6,No,47.5158,-122.264,1917
488,699900.0,4,2.75,2810,7302,2.0,No,No,3,9,No,47.5985,-121.977,2002
489,1280000.0,5,2.5,3400,9500,2.0,No,Yes,4,8,No,47.5645,-122.08200000000001,1977
490,452000.0,4,1.5,1580,7350,1.0,No,No,4,7,No,47.6734,-122.154,1963
491,370000.0,3,2.0,1680,5036,1.0,No,Yes,4,7,No,47.4734,-122.186,1987
492,232000.0,3,1.75,1300,11230,1.0,No,No,5,7,No,47.3811,-122.087,1968
493,669950.0,5,2.5,2820,14062,2.0,No,No,4,7,No,47.7081,-122.215,1960
494,397500.0,3,2.0,1510,6710,1.0,No,No,3,7,No,47.7193,-122.21600000000001,1972
495,490000.0,2,2.5,1230,1391,2.0,No,No,3,8,No,47.6192,-122.301,2004
496,725000.0,4,2.0,2110,4140,2.0,No,No,3,9,Yes,47.5836,-122.387,1925
497,299000.0,3,2.75,3080,19635,1.0,No,Yes,4,7,No,47.3841,-122.28399999999999,1958
498,625000.0,2,1.5,1490,5750,1.5,No,No,4,7,No,47.5872,-122.39,1900
499,437500.0,3,2.5,2120,4500,2.0,No,No,3,7,No,47.5322,-121.88,2000
500,650000.0,4,2.5,3180,5438,2.0,No,No,3,9,No,47.5416,-121.86399999999999,2003
501,475000.0,2,1.0,1490,3825,1.0,No,No,3,7,No,47.6799,-122.381,1929
502,342000.0,3,2.0,1930,11947,1.0,No,No,4,8,No,47.3672,-122.15100000000001,1966
503,1197350.0,4,2.5,2770,7800,2.0,No,No,3,10,No,47.684,-122.205,1999
504,280000.0,3,1.5,1670,11610,1.0,No,No,4,7,No,47.4404,-122.191,1963
505,240000.0,2,1.75,1330,7200,1.0,No,No,3,7,No,47.4467,-122.281,1993
506,529000.0,3,1.0,1210,3328,1.5,No,No,4,7,No,47.6729,-122.363,1924
507,442000.0,3,1.0,1190,5100,1.0,No,No,4,7,No,47.5346,-122.385,1941
508,615000.0,2,1.0,1540,6872,1.0,No,No,4,7,No,47.6454,-122.37299999999999,1946
509,1485000.0,4,3.75,4030,10800,2.0,No,No,3,10,No,47.6821,-122.196,2006
510,585000.0,4,1.75,2430,7559,1.0,No,No,4,8,No,47.7206,-122.11,1981
511,480000.0,4,2.5,2600,7787,2.0,No,No,3,8,No,47.4877,-122.139,2005
512,1095000.0,5,3.5,4410,57063,2.0,No,No,4,9,No,47.6554,-122.01799999999999,1990
513,290000.0,4,1.0,1330,8184,1.5,No,No,3,7,No,47.7343,-122.34700000000001,1949
514,615000.0,3,1.75,1900,5000,1.0,No,No,5,7,No,47.5789,-122.39299999999999,1951
515,300000.0,2,1.0,1100,7680,1.0,No,No,4,7,No,47.7439,-122.339,1950
516,308000.0,3,1.0,1980,39150,1.5,No,No,3,6,No,47.3818,-122.225,1932
517,750000.0,3,2.5,2400,7745,2.0,No,No,3,9,No,47.6734,-122.17299999999999,2001
518,2250000.0,4,2.25,4760,8036,2.5,No,No,5,9,No,47.6415,-122.285,1916
519,890000.0,4,3.25,3180,194278,2.0,No,No,3,10,No,47.4711,-122.084,2005
520,288000.0,3,1.0,1190,7560,1.0,No,No,5,6,No,47.452,-122.177,1958
521,190000.0,2,1.0,630,6000,1.0,No,No,3,6,Yes,47.4973,-122.221,1943
522,515000.0,5,3.0,2530,5105,1.0,No,No,3,8,No,47.7546,-122.34100000000001,2005
523,235000.0,4,1.5,1690,11054,1.0,No,No,4,5,No,47.4667,-122.215,1930
524,275000.0,2,1.0,940,5000,1.0,No,No,3,6,No,47.5186,-122.374,1951
525,727500.0,2,2.0,1240,9119,1.0,No,No,4,7,No,47.6221,-122.193,1952
526,650000.0,4,2.5,3040,6587,2.0,No,No,3,7,No,47.683,-122.039,2003
527,1600000.0,6,5.0,6050,230652,2.0,No,Yes,3,11,No,47.6033,-121.943,2001
528,365000.0,4,1.0,1590,7085,1.5,No,No,3,6,No,47.7315,-122.305,1944
529,662000.0,3,1.75,2500,36947,1.0,No,No,3,9,No,47.6917,-122.084,1984
530,270500.0,3,2.5,1780,7848,1.0,No,No,3,7,No,47.3608,-122.056,1978
531,200000.0,2,1.5,1360,1898,2.0,No,No,3,7,No,47.2852,-122.19,1978
532,970000.0,4,3.25,4740,76230,2.0,No,No,3,10,No,47.5931,-122.071,1987
533,160000.0,3,1.5,1010,9600,1.0,No,No,4,7,No,47.4097,-122.316,1962
534,204000.0,3,1.0,1040,7405,1.0,No,No,4,6,No,47.3105,-122.021,1971
535,358000.0,3,2.25,1610,6655,2.0,No,No,4,7,No,47.4296,-122.161,1985
536,452000.0,4,1.75,1570,8268,1.0,No,No,3,7,No,47.7373,-122.197,1979
537,595000.0,2,2.0,1510,4000,1.0,No,No,4,7,No,47.6582,-122.345,1900
538,249000.0,3,2.0,1360,6082,1.0,No,No,3,7,No,47.3577,-122.16,1994
539,346900.0,4,2.5,1970,5106,2.0,No,No,3,8,No,47.449,-122.205,1999
540,2125000.0,3,2.5,5403,24069,2.0,Yes,Yes,4,12,No,47.4169,-122.348,1976
541,280000.0,4,2.5,1560,4350,2.0,No,No,3,7,No,47.5025,-122.186,2003
542,318888.0,4,1.75,2320,12000,1.0,No,No,4,8,No,47.3644,-122.28,1973
543,530000.0,3,2.25,2120,40518,1.0,No,No,3,8,No,47.5896,-122.009,1967
544,375000.0,3,2.25,2120,18500,2.0,No,No,4,8,No,47.3914,-122.169,1983
545,910000.0,4,2.5,3350,29242,2.0,No,No,3,11,No,47.7197,-122.131,1988
546,782000.0,4,2.5,2380,9614,2.0,No,No,4,10,No,47.5623,-122.116,1991
547,259950.0,2,2.0,1070,649,2.0,No,No,3,9,No,47.5213,-122.35700000000001,2008
548,315000.0,4,2.75,2300,18360,1.0,No,No,4,7,No,47.4518,-122.16,1979
549,215000.0,2,1.0,1320,8865,1.0,No,No,4,6,No,47.4949,-122.3,1943
550,705000.0,3,1.75,2180,10221,1.0,No,Yes,4,7,No,47.5885,-122.24799999999999,1946
551,1450000.0,3,3.0,4380,6320,2.0,No,Yes,5,10,No,47.6452,-122.411,1952
552,451000.0,3,1.75,1790,9813,2.0,No,No,3,7,No,47.748999999999995,-122.305,1949
553,261000.0,2,1.0,750,8125,1.0,No,No,4,6,No,47.4727,-122.198,1943
554,396000.0,3,1.5,1300,8280,1.0,No,No,5,7,No,47.7403,-122.256,1956
555,725000.0,4,2.5,2990,29170,2.0,No,Yes,3,9,No,47.5146,-122.117,1999
556,1950000.0,7,3.5,4640,15235,2.0,No,Yes,3,11,Yes,47.5666,-122.23100000000001,1965
557,238000.0,4,1.0,1400,7242,1.5,No,No,3,7,No,47.4339,-122.291,1959
558,750000.0,6,1.75,2750,9563,2.0,No,No,4,8,No,47.6368,-122.09700000000001,1973
559,331500.0,4,2.5,2050,10271,2.0,No,No,3,7,No,47.3628,-122.075,1998
560,460000.0,4,3.0,2230,108900,1.0,No,No,3,7,No,47.52,-121.845,1978
561,404950.0,4,2.25,2340,217014,1.0,No,No,4,8,No,47.2953,-122.083,1982
562,880000.0,3,2.5,2870,5163,2.0,No,No,3,9,No,47.6935,-122.352,2014
563,863000.0,4,2.5,4120,22370,2.0,No,No,3,10,No,47.6239,-122.023,1997
564,638700.0,3,1.75,2080,9162,1.0,No,No,3,7,No,47.5846,-122.16799999999999,1960
565,435000.0,3,2.5,1840,5680,2.0,No,No,3,7,No,47.6969,-122.02600000000001,2008
566,260000.0,3,1.0,1180,5350,1.5,No,No,4,6,No,47.505,-122.259,1959
567,671500.0,5,2.75,2160,4000,1.5,No,No,5,7,No,47.667,-122.289,1927
568,610000.0,3,1.0,1180,3400,1.5,No,No,3,8,No,47.6376,-122.353,1907
569,405000.0,2,0.75,1160,15029,1.0,No,No,4,6,No,47.6929,-121.87,1937
570,338900.0,4,2.5,1830,5612,2.0,No,No,3,7,No,47.3572,-122.015,2003
571,720000.0,4,4.0,3200,7708,2.0,No,No,3,10,No,47.5816,-121.97,2004
572,442000.0,5,3.0,2560,5445,1.5,No,No,4,7,No,47.5502,-122.311,1927
573,650000.0,5,2.75,2550,5040,1.5,No,No,5,8,No,47.6136,-122.29899999999999,1902
574,263500.0,3,1.75,1330,9917,1.0,No,No,3,7,No,47.4478,-122.161,1981
575,300000.0,2,1.0,1220,75794,1.0,No,No,4,7,No,47.4219,-122.007,1963
576,266000.0,3,2.5,1805,3402,2.0,No,No,3,7,No,47.3521,-122.212,2009
577,930000.0,4,4.0,6050,84942,2.5,No,Yes,3,9,No,47.7466,-122.029,2009
578,530000.0,4,2.5,2320,5493,2.0,No,No,3,8,No,47.7727,-122.229,2004
579,180000.0,3,1.0,1384,8960,1.0,No,No,4,6,No,47.3062,-122.37100000000001,1965
580,619000.0,3,2.5,2720,6439,2.0,No,No,3,9,No,47.5422,-121.86,2005
581,264000.0,3,1.5,1820,10608,1.0,No,No,4,7,No,47.3366,-122.306,1962
582,730000.0,2,2.25,2130,4920,1.5,No,Yes,4,7,No,47.573,-122.40899999999999,1941
583,439000.0,4,2.25,2060,10070,2.0,No,No,3,7,No,47.7258,-122.177,1975
584,268500.0,4,1.75,1420,7500,1.0,No,No,4,7,No,47.4025,-122.176,1981
585,330000.0,3,1.75,1510,15744,1.0,No,No,3,7,No,47.476000000000006,-121.755,1985
